project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_volume	analytes.concentration	analytes.dna_integrity_number	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.ribosomal_rna_28s_18s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-PRAD	89afdebe-456e-4128-8902-1001876a2106	TCGA-HC-8216	bd2f1591-0615-4df9-a34f-428369b25709	TCGA-HC-8216-01A	b673e382-b605-4e8e-a28f-ad1fe93c97c8	TCGA-HC-8216-01A-11	'--	'--	6381ab90-e605-4bcc-8816-f46e9db21b23	'--	DNA	'--	0.15	'--	aDNA Preparation Type	Yes	'--	'--	'--	PicoGreen	released	TCGA-HC-8216-01A-11D	'--
TCGA-PRAD	89afdebe-456e-4128-8902-1001876a2106	TCGA-HC-8216	bd2f1591-0615-4df9-a34f-428369b25709	TCGA-HC-8216-01A	b673e382-b605-4e8e-a28f-ad1fe93c97c8	TCGA-HC-8216-01A-11	'--	'--	817101d5-8bdc-47c6-9113-71982315feb7	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	'--	released	TCGA-HC-8216-01A-11W	'--
TCGA-PRAD	89afdebe-456e-4128-8902-1001876a2106	TCGA-HC-8216	bd2f1591-0615-4df9-a34f-428369b25709	TCGA-HC-8216-01A	b673e382-b605-4e8e-a28f-ad1fe93c97c8	TCGA-HC-8216-01A-11	'--	'--	a7a46f0d-0d6c-4d96-b9c6-4c55a7158391	'--	RNA	'--	0.14	'--	mirVana (Allprep DNA) RNA	Yes	1.58	'--	9.4	UV Spec	released	TCGA-HC-8216-01A-11R	'--
TCGA-PRAD	89afdebe-456e-4128-8902-1001876a2106	TCGA-HC-8216	fa3be1eb-18d3-4b91-aa0c-8cd6674a6dc6	TCGA-HC-8216-10A	5f64be7c-31a0-4c79-bdd1-ac92cc48447a	TCGA-HC-8216-10A-01	'--	'--	32a14c4d-b324-45e0-97d9-8082f71674ac	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	'--	released	TCGA-HC-8216-10A-01W	'--
TCGA-PRAD	89afdebe-456e-4128-8902-1001876a2106	TCGA-HC-8216	fa3be1eb-18d3-4b91-aa0c-8cd6674a6dc6	TCGA-HC-8216-10A	5f64be7c-31a0-4c79-bdd1-ac92cc48447a	TCGA-HC-8216-10A-01	'--	'--	cb6b19ae-c817-40e8-bff4-3675de548d5e	'--	DNA	'--	0.15	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	'--	PicoGreen	released	TCGA-HC-8216-10A-01D	'--
TCGA-PRAD	79ec7468-9aaf-4bb0-94c7-72be4f497868	TCGA-EJ-5498	6c151588-2966-4624-be3a-8657d36d51de	TCGA-EJ-5498-10A	b35be956-926d-49bd-9071-bf746ccd5eea	TCGA-EJ-5498-10A-01	'--	'--	10fbf075-54a3-4786-a859-9536f4ab3e56	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5498-10A-01W	'--
TCGA-PRAD	79ec7468-9aaf-4bb0-94c7-72be4f497868	TCGA-EJ-5498	6c151588-2966-4624-be3a-8657d36d51de	TCGA-EJ-5498-10A	b35be956-926d-49bd-9071-bf746ccd5eea	TCGA-EJ-5498-10A-01	1.9	'--	e0733a1d-aa62-40ad-9fcd-641c6a6ca641	'--	DNA	'--	0.16	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5498-10A-01D	'--
TCGA-PRAD	79ec7468-9aaf-4bb0-94c7-72be4f497868	TCGA-EJ-5498	aaf0af43-dae0-4aa7-9d4c-6caf1f039857	TCGA-EJ-5498-01A	f81cabc0-41de-4ce2-ada5-e0452eb3228b	TCGA-EJ-5498-01A-01	1.9	'--	2333e677-e952-4417-a925-8ad0aadda1de	'--	DNA	'--	0.17	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5498-01A-01D	'--
TCGA-PRAD	79ec7468-9aaf-4bb0-94c7-72be4f497868	TCGA-EJ-5498	aaf0af43-dae0-4aa7-9d4c-6caf1f039857	TCGA-EJ-5498-01A	f81cabc0-41de-4ce2-ada5-e0452eb3228b	TCGA-EJ-5498-01A-01	'--	'--	87cd2d9e-c724-4543-bbba-e3dd575e507a	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5498-01A-01W	'--
TCGA-PRAD	79ec7468-9aaf-4bb0-94c7-72be4f497868	TCGA-EJ-5498	aaf0af43-dae0-4aa7-9d4c-6caf1f039857	TCGA-EJ-5498-01A	f81cabc0-41de-4ce2-ada5-e0452eb3228b	TCGA-EJ-5498-01A-01	1.7	'--	ca408dd5-506e-4e8e-bcfc-c14b6be933bf	'--	RNA	'--	0.14	'--	mirVana (Allprep DNA) RNA	Yes	1.64	'--	9.0	UV Spec	released	TCGA-EJ-5498-01A-01R	'--
TCGA-PRAD	2eccaabe-0783-4596-b674-d59846373a1d	TCGA-J9-A52B	0a64cc72-1f24-40d3-947f-5c38f2627fb7	TCGA-J9-A52B-01A	86c8bb51-8768-41fd-8198-c99572c2df3e	TCGA-J9-A52B-01A-11	'--	'--	1f83f35f-c66e-4b00-8aa7-70e17cfa894b	'--	Repli-G (Qiagen) DNA	'--	'--	'--	'--	'--	'--	'--	'--	'--	released	TCGA-J9-A52B-01A-11W	'--
TCGA-PRAD	2eccaabe-0783-4596-b674-d59846373a1d	TCGA-J9-A52B	0a64cc72-1f24-40d3-947f-5c38f2627fb7	TCGA-J9-A52B-01A	86c8bb51-8768-41fd-8198-c99572c2df3e	TCGA-J9-A52B-01A-11	1.81	'--	4ddd0f24-aaea-49cc-a854-b40b5fcb2c70	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-J9-A52B-01A-11R	'--
TCGA-PRAD	2eccaabe-0783-4596-b674-d59846373a1d	TCGA-J9-A52B	0a64cc72-1f24-40d3-947f-5c38f2627fb7	TCGA-J9-A52B-01A	86c8bb51-8768-41fd-8198-c99572c2df3e	TCGA-J9-A52B-01A-11	'--	'--	c8d120ad-8673-47cb-ab6e-45426446a12a	'--	DNA	'--	0.17	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-J9-A52B-01A-11D	'--
TCGA-PRAD	2eccaabe-0783-4596-b674-d59846373a1d	TCGA-J9-A52B	849ffe72-4f6e-4c4c-b9c5-1e45de544932	TCGA-J9-A52B-10A	b90c3f10-cb45-4fb9-b4c2-8c81e2149704	TCGA-J9-A52B-10A-01	'--	'--	40c8db7a-4550-46ca-a556-7988de0834a9	'--	Repli-G (Qiagen) DNA	'--	'--	'--	'--	'--	'--	'--	'--	'--	released	TCGA-J9-A52B-10A-01W	'--
TCGA-PRAD	2eccaabe-0783-4596-b674-d59846373a1d	TCGA-J9-A52B	849ffe72-4f6e-4c4c-b9c5-1e45de544932	TCGA-J9-A52B-10A	b90c3f10-cb45-4fb9-b4c2-8c81e2149704	TCGA-J9-A52B-10A-01	'--	'--	999daddc-c840-47fb-b2b8-10721c78eed2	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-J9-A52B-10A-01D	'--
TCGA-PRAD	d39d1a49-fcc0-4f2c-9338-df904e7f6a09	TCGA-G9-6339	912d618a-8003-41d6-a0ac-7051b6ccc31c	TCGA-G9-6339-01A	e0d81068-9651-4f43-84b7-f5c3f5e95152	TCGA-G9-6339-01A-12	'--	'--	5dc53013-7e6a-4e0b-af66-01422ca52d20	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	'--	released	TCGA-G9-6339-01A-12W	'--
TCGA-PRAD	d39d1a49-fcc0-4f2c-9338-df904e7f6a09	TCGA-G9-6339	912d618a-8003-41d6-a0ac-7051b6ccc31c	TCGA-G9-6339-01A	e0d81068-9651-4f43-84b7-f5c3f5e95152	TCGA-G9-6339-01A-12	'--	'--	6584e653-c4ab-43f3-a412-9b8864c50eaf	'--	DNA	'--	0.14	'--	aDNA Preparation Type	Yes	'--	'--	'--	PicoGreen	released	TCGA-G9-6339-01A-12D	'--
TCGA-PRAD	d39d1a49-fcc0-4f2c-9338-df904e7f6a09	TCGA-G9-6339	912d618a-8003-41d6-a0ac-7051b6ccc31c	TCGA-G9-6339-01A	e0d81068-9651-4f43-84b7-f5c3f5e95152	TCGA-G9-6339-01A-12	2.02	'--	cc6045c3-21d5-458b-895b-59d21aa65c63	'--	RNA	'--	0.17	'--	mirVana (Allprep DNA) RNA	Yes	1.43	'--	8.1	UV Spec	released	TCGA-G9-6339-01A-12R	'--
TCGA-PRAD	d39d1a49-fcc0-4f2c-9338-df904e7f6a09	TCGA-G9-6339	c7f8dc63-6a93-4af9-a647-3fc48ba0e251	TCGA-G9-6339-10A	d501926e-dfc8-49bc-baf0-89969478caa4	TCGA-G9-6339-10A-01	'--	'--	16083c3b-a114-4a0a-9715-05a756a7d20d	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	'--	released	TCGA-G9-6339-10A-01W	'--
TCGA-PRAD	d39d1a49-fcc0-4f2c-9338-df904e7f6a09	TCGA-G9-6339	c7f8dc63-6a93-4af9-a647-3fc48ba0e251	TCGA-G9-6339-10A	d501926e-dfc8-49bc-baf0-89969478caa4	TCGA-G9-6339-10A-01	'--	'--	94a0b633-bec8-4c34-bca8-9ecac94e754c	'--	DNA	'--	0.15	'--	Pre-extracted DNA received by TSS	Yes	'--	'--	'--	PicoGreen	released	TCGA-G9-6339-10A-01D	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	63ebd9b1-f118-4315-8722-708f47a07063	TCGA-EJ-7785-01A	41702b1f-9f0b-4bda-bec3-34215d4064ca	TCGA-EJ-7785-01A-11	'--	'--	472f6547-75ee-44b1-92f2-a17dd58f0ae4	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7785-01A-11W	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	63ebd9b1-f118-4315-8722-708f47a07063	TCGA-EJ-7785-01A	41702b1f-9f0b-4bda-bec3-34215d4064ca	TCGA-EJ-7785-01A-11	'--	'--	d8c848d0-f6ec-4f17-a09b-710aff6d7c5a	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-EJ-7785-01A-11R	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	63ebd9b1-f118-4315-8722-708f47a07063	TCGA-EJ-7785-01A	41702b1f-9f0b-4bda-bec3-34215d4064ca	TCGA-EJ-7785-01A-11	'--	'--	e603e86a-bec0-4fba-bc26-e5445e886e23	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7785-01A-11D	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	86a6a5e0-ffd7-489e-bfd7-0a862164d1d3	TCGA-EJ-7785-11A	f91b043c-d9db-423b-b769-6d5f4f562048	TCGA-EJ-7785-11A-01	'--	'--	36a67178-5308-4352-b67b-ba6852d2b28e	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7785-11A-01W	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	86a6a5e0-ffd7-489e-bfd7-0a862164d1d3	TCGA-EJ-7785-11A	f91b043c-d9db-423b-b769-6d5f4f562048	TCGA-EJ-7785-11A-01	'--	'--	aed50989-766c-4c1f-b7ca-b94328407da5	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7785-11A-01D	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	86a6a5e0-ffd7-489e-bfd7-0a862164d1d3	TCGA-EJ-7785-11A	f91b043c-d9db-423b-b769-6d5f4f562048	TCGA-EJ-7785-11A-01	'--	'--	eda0bf01-57d2-45af-9024-9c9c60258a2e	'--	RNA	'--	0.13	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-EJ-7785-11A-01R	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	8922b439-8133-4337-b4a3-1b46ae61b8d5	TCGA-EJ-7785-10A	98d097c1-4715-47b3-81c0-25de9424f452	TCGA-EJ-7785-10A-01	'--	'--	095896d3-7f10-4c18-83f1-00ad489dbe08	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7785-10A-01W	'--
TCGA-PRAD	2def2a53-d2e8-46f0-8b07-f32dbf1833a4	TCGA-EJ-7785	8922b439-8133-4337-b4a3-1b46ae61b8d5	TCGA-EJ-7785-10A	98d097c1-4715-47b3-81c0-25de9424f452	TCGA-EJ-7785-10A-01	'--	'--	1aebe550-9b86-4db7-9735-81971aab3852	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-EJ-7785-10A-01D	'--
TCGA-PRAD	0aad0abd-750a-400d-a34f-491da996d46c	TCGA-CH-5754	be645d37-b3e1-4d09-91cb-6231e25aceb8	TCGA-CH-5754-01A	8b13e984-55b6-47ee-a896-df374de1a640	TCGA-CH-5754-01A-11	'--	'--	0589c6d3-aa00-42d2-98d1-b865ffad560b	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5754-01A-11W	'--
TCGA-PRAD	0aad0abd-750a-400d-a34f-491da996d46c	TCGA-CH-5754	be645d37-b3e1-4d09-91cb-6231e25aceb8	TCGA-CH-5754-01A	8b13e984-55b6-47ee-a896-df374de1a640	TCGA-CH-5754-01A-11	1.8	'--	1dad825a-8f66-444e-abc8-91246140e13e	'--	RNA	'--	0.14	'--	mirVana (Allprep DNA) RNA	Yes	1.68	'--	8.4	UV Spec	released	TCGA-CH-5754-01A-11R	'--
TCGA-PRAD	0aad0abd-750a-400d-a34f-491da996d46c	TCGA-CH-5754	be645d37-b3e1-4d09-91cb-6231e25aceb8	TCGA-CH-5754-01A	8b13e984-55b6-47ee-a896-df374de1a640	TCGA-CH-5754-01A-11	1.9	'--	c77bb44d-2e41-47c3-bece-1d94af6bcfa7	'--	DNA	'--	0.16	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5754-01A-11D	'--
TCGA-PRAD	0aad0abd-750a-400d-a34f-491da996d46c	TCGA-CH-5754	c424e5e9-8e39-4c4b-a02d-37b6e7f11e38	TCGA-CH-5754-10A	d11a9692-d67c-470c-b9f9-6e42e56dddbc	TCGA-CH-5754-10A-01	1.9	'--	13f6728d-5014-41e3-b8a7-d102097cc1b4	'--	DNA	'--	0.14	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5754-10A-01D	'--
TCGA-PRAD	0aad0abd-750a-400d-a34f-491da996d46c	TCGA-CH-5754	c424e5e9-8e39-4c4b-a02d-37b6e7f11e38	TCGA-CH-5754-10A	d11a9692-d67c-470c-b9f9-6e42e56dddbc	TCGA-CH-5754-10A-01	'--	'--	2aaffe36-4af2-4e9b-b813-609d76bde48a	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-CH-5754-10A-01W	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	54d1cf0e-5d54-486c-a863-733b5edc5986	TCGA-HC-7740-01A	d9bf9071-9040-4510-add6-cde5c82b121a	TCGA-HC-7740-01A-11	'--	'--	4d4c5823-7875-4177-ae27-37bee13087bf	'--	DNA	'--	0.13	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-01A-11D	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	54d1cf0e-5d54-486c-a863-733b5edc5986	TCGA-HC-7740-01A	d9bf9071-9040-4510-add6-cde5c82b121a	TCGA-HC-7740-01A-11	'--	'--	9f234401-97ce-4188-953b-0ed3ba66f9bc	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-01A-11W	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	54d1cf0e-5d54-486c-a863-733b5edc5986	TCGA-HC-7740-01A	d9bf9071-9040-4510-add6-cde5c82b121a	TCGA-HC-7740-01A-11	'--	'--	c7111e4d-e55d-4b03-a045-30299b72f0cf	'--	RNA	'--	0.14	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-HC-7740-01A-11R	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	7747d93c-4c6a-4ad5-ba8c-d47685b247f2	TCGA-HC-7740-11A	3623800f-c1bd-46db-aad4-cc3668038d9e	TCGA-HC-7740-11A-01	'--	'--	c6395e39-530f-40e9-b740-7a084e99d608	'--	DNA	'--	0.14	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-11A-01D	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	7747d93c-4c6a-4ad5-ba8c-d47685b247f2	TCGA-HC-7740-11A	3623800f-c1bd-46db-aad4-cc3668038d9e	TCGA-HC-7740-11A-01	'--	'--	e706fa67-559e-4caa-8c0b-3fcad413e7d3	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-11A-01W	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	7747d93c-4c6a-4ad5-ba8c-d47685b247f2	TCGA-HC-7740-11A	3623800f-c1bd-46db-aad4-cc3668038d9e	TCGA-HC-7740-11A-01	'--	'--	ec3cbdd3-0924-4ad7-a237-ca89f582c356	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-HC-7740-11A-01R	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	d6520ff3-719d-4953-b5cb-06ed4d02a272	TCGA-HC-7740-01B	006b3ed2-f301-4034-b774-ccca61933734	TCGA-HC-7740-01B-04	'--	'--	1fb7037f-ccbe-4e4f-b819-c4649cd01320	'--	RNA	'--	0.14	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-HC-7740-01B-04R	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	d6520ff3-719d-4953-b5cb-06ed4d02a272	TCGA-HC-7740-01B	006b3ed2-f301-4034-b774-ccca61933734	TCGA-HC-7740-01B-04	'--	'--	2909c060-1c94-44e5-96a1-9af5cf6092c5	'--	DNA	'--	0.13	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-01B-04D	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	ea660383-0a1a-48ee-9448-822b7ca38067	TCGA-HC-7740-10A	9184a094-3f6f-48af-883b-91beb075b3f4	TCGA-HC-7740-10A-01	'--	'--	376ec4fe-1436-4dff-a6e1-4d39b75f35b3	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-10A-01W	'--
TCGA-PRAD	91e249a6-b0b0-487e-9fad-0e9f5798dcae	TCGA-HC-7740	ea660383-0a1a-48ee-9448-822b7ca38067	TCGA-HC-7740-10A	9184a094-3f6f-48af-883b-91beb075b3f4	TCGA-HC-7740-10A-01	'--	'--	cc6f6947-5b11-4643-91d1-f1ffd1547b93	'--	DNA	'--	0.16	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7740-10A-01D	'--
TCGA-PRAD	9f802576-1e98-496c-bda4-4b1dd2e411c8	TCGA-HC-7078	842cacf7-8288-42c6-b2ae-1099dddeb60f	TCGA-HC-7078-01A	fbf25e4b-14ed-4587-a350-11cb52e35c21	TCGA-HC-7078-01A-11	'--	'--	00f3f12f-34d4-4b0a-8dc6-10cca57d8a94	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-HC-7078-01A-11R	'--
TCGA-PRAD	9f802576-1e98-496c-bda4-4b1dd2e411c8	TCGA-HC-7078	842cacf7-8288-42c6-b2ae-1099dddeb60f	TCGA-HC-7078-01A	fbf25e4b-14ed-4587-a350-11cb52e35c21	TCGA-HC-7078-01A-11	'--	'--	0d3a3649-c5ec-4cbe-b1a9-bb9a92c2abff	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7078-01A-11D	'--
TCGA-PRAD	9f802576-1e98-496c-bda4-4b1dd2e411c8	TCGA-HC-7078	842cacf7-8288-42c6-b2ae-1099dddeb60f	TCGA-HC-7078-01A	fbf25e4b-14ed-4587-a350-11cb52e35c21	TCGA-HC-7078-01A-11	'--	'--	55e5a554-fd2f-44b6-9dba-1bd27d73ef80	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7078-01A-11W	'--
TCGA-PRAD	9f802576-1e98-496c-bda4-4b1dd2e411c8	TCGA-HC-7078	cca50a15-28ca-4f01-927a-8e57f4ff181c	TCGA-HC-7078-10A	cd58695a-a32a-4d02-bcfa-0419f1861641	TCGA-HC-7078-10A-01	'--	'--	5be3beb8-2952-4682-9d38-fbc984642cb9	'--	DNA	'--	0.15	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7078-10A-01D	'--
TCGA-PRAD	9f802576-1e98-496c-bda4-4b1dd2e411c8	TCGA-HC-7078	cca50a15-28ca-4f01-927a-8e57f4ff181c	TCGA-HC-7078-10A	cd58695a-a32a-4d02-bcfa-0419f1861641	TCGA-HC-7078-10A-01	'--	'--	85fb11c1-c32b-43c3-abed-70352732bdf3	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-HC-7078-10A-01W	'--
TCGA-PRAD	1ea3b879-5451-49fb-b930-16e9b5627f18	TCGA-EJ-5505	466bd165-3778-4f22-9f3c-cae696cdd633	TCGA-EJ-5505-10A	bda2bbdc-18e6-4b9f-981e-15b05a24dfcf	TCGA-EJ-5505-10A-01	'--	'--	ba7e5ea2-cb66-4c7b-b040-dccc40a69c8d	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5505-10A-01W	'--
TCGA-PRAD	1ea3b879-5451-49fb-b930-16e9b5627f18	TCGA-EJ-5505	466bd165-3778-4f22-9f3c-cae696cdd633	TCGA-EJ-5505-10A	bda2bbdc-18e6-4b9f-981e-15b05a24dfcf	TCGA-EJ-5505-10A-01	1.9	'--	f51269f9-5c6f-44f5-a1a7-dd7a48f06552	'--	DNA	'--	0.16	'--	Chemical Lysis DNA Extraction	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5505-10A-01D	'--
TCGA-PRAD	1ea3b879-5451-49fb-b930-16e9b5627f18	TCGA-EJ-5505	a31147e1-4a52-4233-bc27-b0dfa6708dc6	TCGA-EJ-5505-01A	58e83751-4b84-402a-b81b-afc9e389dc49	TCGA-EJ-5505-01A-01	1.8	'--	36bbe98b-dbff-4888-abb8-c48baf5d15e5	'--	RNA	'--	0.16	'--	mirVana (Allprep DNA) RNA	Yes	1.48	'--	8.7	UV Spec	released	TCGA-EJ-5505-01A-01R	'--
TCGA-PRAD	1ea3b879-5451-49fb-b930-16e9b5627f18	TCGA-EJ-5505	a31147e1-4a52-4233-bc27-b0dfa6708dc6	TCGA-EJ-5505-01A	58e83751-4b84-402a-b81b-afc9e389dc49	TCGA-EJ-5505-01A-01	'--	'--	5d594776-cd0b-45f4-a010-026a34060478	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	Repli-G	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5505-01A-01W	'--
TCGA-PRAD	1ea3b879-5451-49fb-b930-16e9b5627f18	TCGA-EJ-5505	a31147e1-4a52-4233-bc27-b0dfa6708dc6	TCGA-EJ-5505-01A	58e83751-4b84-402a-b81b-afc9e389dc49	TCGA-EJ-5505-01A-01	1.9	'--	af2ca722-e12b-4ac6-82b0-3357262b34d3	'--	DNA	'--	0.14	'--	aDNA Preparation Type	Yes	'--	'--	'--	UV Spec	released	TCGA-EJ-5505-01A-01D	'--
TCGA-PRAD	8ad78c4f-c84c-4f9e-88c9-42a05eb65498	TCGA-G9-6348	0e5f2922-dee4-4048-adfa-e9baeb9120e4	TCGA-G9-6348-10A	3518e1bc-691c-49a2-b8bd-f37233c7f13e	TCGA-G9-6348-10A-01	'--	'--	67689534-30eb-4154-b82e-5f663f7bdeda	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6348-10A-01W	'--
TCGA-PRAD	8ad78c4f-c84c-4f9e-88c9-42a05eb65498	TCGA-G9-6348	0e5f2922-dee4-4048-adfa-e9baeb9120e4	TCGA-G9-6348-10A	3518e1bc-691c-49a2-b8bd-f37233c7f13e	TCGA-G9-6348-10A-01	1.8	'--	67cd2434-dbcf-47bc-9de5-ce6594720177	'--	DNA	'--	0.13	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6348-10A-01D	'--
TCGA-PRAD	8ad78c4f-c84c-4f9e-88c9-42a05eb65498	TCGA-G9-6348	90811d39-d677-4955-8b62-ed36dfe86a5b	TCGA-G9-6348-11A	f0880036-34d1-423b-8f12-43d3e8e5706b	TCGA-G9-6348-11A-01	'--	'--	0aed83db-6a5f-4027-adbb-923da14a06d6	'--	Repli-G (Qiagen) DNA	'--	0.5	'--	'--	'--	'--	'--	'--	PicoGreen	released	TCGA-G9-6348-11A-01W	'--
TCGA-PRAD	8ad78c4f-c84c-4f9e-88c9-42a05eb65498	TCGA-G9-6348	90811d39-d677-4955-8b62-ed36dfe86a5b	TCGA-G9-6348-11A	f0880036-34d1-423b-8f12-43d3e8e5706b	TCGA-G9-6348-11A-01	1.9	'--	7b1b21f9-2bd3-4462-9b1c-7297c10648cf	'--	DNA	'--	0.16	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6348-11A-01D	'--
TCGA-PRAD	8ad78c4f-c84c-4f9e-88c9-42a05eb65498	TCGA-G9-6348	90811d39-d677-4955-8b62-ed36dfe86a5b	TCGA-G9-6348-11A	f0880036-34d1-423b-8f12-43d3e8e5706b	TCGA-G9-6348-11A-01	1.8	'--	817d52c8-633d-4081-90c3-29fa5679336d	'--	RNA	'--	0.15	'--	'--	'--	'--	'--	'--	UV Spec	released	TCGA-G9-6348-11A-01R	'--
